0.050000, 0.094461
0.150000, 0.253424
0.250000, 0.380483
0.350000, 0.482956
0.450000, 0.566248
0.550000, 0.634409
0.650000, 0.690524
0.750000, 0.736971
0.850000, 0.775603
0.950000, 0.807881
1.050000, 0.834962
1.150000, 0.857773
1.250000, 0.877061
1.350000, 0.893428
1.450000, 0.907365
1.550000, 0.919273
1.650000, 0.929482
1.750000, 0.938261
1.850000, 0.945835
1.950000, 0.952388
2.050000, 0.958076
2.150000, 0.963026
2.250000, 0.967346
2.350000, 0.971126
2.450000, 0.974443
2.550000, 0.977361
2.650000, 0.979934
2.750000, 0.982208
2.850000, 0.984222
2.950000, 0.986011
3.050000, 0.987601
3.150000, 0.989019
3.250000, 0.990285
3.350000, 0.991418
3.450000, 0.992433
3.550000, 0.993344
3.650000, 0.994163
3.750000, 0.994901
3.850000, 0.995565
3.950000, 0.996166
4.050000, 0.996708
4.150000, 0.997198
4.250000, 0.997643
4.350000, 0.998046
4.450000, 0.998412
4.550000, 0.998744
4.650000, 0.999046
4.750000, 0.999321
4.850000, 0.999571
4.950000, 0.999800
5.050000, 1.000008
5.150000, 1.000197
5.250000, 1.000371
5.350000, 1.000529
5.450000, 1.000674
5.550000, 1.000806
5.650000, 1.000927
5.750000, 1.001038
5.850000, 1.001139
5.950000, 1.001232
6.050000, 1.001318
6.150000, 1.001396
6.250000, 1.001467
6.350000, 1.001533
6.450000, 1.001593
6.550000, 1.001648
6.650000, 1.001699
6.750000, 1.001746
6.850000, 1.001788
6.950000, 1.001828
7.050000, 1.001864
7.150000, 1.001897
7.250000, 1.001927
7.350000, 1.001956
7.450000, 1.001981
7.550000, 1.002005
7.650000, 1.002027
7.750000, 1.002047
7.850000, 1.002065
7.950000, 1.002082
8.050000, 1.002098
8.150000, 1.002112
8.250000, 1.002125
8.350000, 1.002138
8.450000, 1.002149
8.550000, 1.002159
8.650000, 1.002169
8.750000, 1.002177
8.850000, 1.002185
8.950000, 1.002193
9.050000, 1.002200
9.150000, 1.002206
9.250000, 1.002212
9.350000, 1.002217
9.450000, 1.002222
9.550000, 1.002226
9.650000, 1.002231
9.750000, 1.002235
9.850000, 1.002238
9.950000, 1.002241
