0.050000, 0.094002
0.150000, 0.251146
0.250000, 0.376564
0.350000, 0.477899
0.450000, 0.560451
0.550000, 0.628123
0.650000, 0.683889
0.750000, 0.730056
0.850000, 0.768440
0.950000, 0.800481
1.050000, 0.827331
1.150000, 0.849915
1.250000, 0.868982
1.350000, 0.885138
1.450000, 0.898876
1.550000, 0.910601
1.650000, 0.920642
1.750000, 0.929273
1.850000, 0.936717
1.950000, 0.943161
2.050000, 0.948758
2.150000, 0.953636
2.250000, 0.957903
2.350000, 0.961649
2.450000, 0.964947
2.550000, 0.967862
2.650000, 0.970446
2.750000, 0.972745
2.850000, 0.974797
2.950000, 0.976633
3.050000, 0.978283
3.150000, 0.979768
3.250000, 0.981111
3.350000, 0.982327
3.450000, 0.983431
3.550000, 0.984438
3.650000, 0.985357
3.750000, 0.986199
3.850000, 0.986971
3.950000, 0.987682
4.050000, 0.988338
4.150000, 0.988943
4.250000, 0.989504
4.350000, 0.990025
4.450000, 0.990509
4.550000, 0.990959
4.650000, 0.991380
4.750000, 0.991773
4.850000, 0.992141
4.950000, 0.992486
5.050000, 0.992809
5.150000, 0.993114
5.250000, 0.993400
5.350000, 0.993670
5.450000, 0.993925
5.550000, 0.994166
5.650000, 0.994394
5.750000, 0.994610
5.850000, 0.994815
5.950000, 0.995009
6.050000, 0.995193
6.150000, 0.995368
6.250000, 0.995535
6.350000, 0.995694
6.450000, 0.995845
6.550000, 0.995990
6.650000, 0.996127
6.750000, 0.996259
6.850000, 0.996385
6.950000, 0.996505
7.050000, 0.996620
7.150000, 0.996731
7.250000, 0.996836
7.350000, 0.996938
7.450000, 0.997035
7.550000, 0.997128
7.650000, 0.997218
7.750000, 0.997304
7.850000, 0.997387
7.950000, 0.997466
8.050000, 0.997543
8.150000, 0.997616
8.250000, 0.997687
8.350000, 0.997756
8.450000, 0.997822
8.550000, 0.997885
8.650000, 0.997946
8.750000, 0.998005
8.850000, 0.998063
8.950000, 0.998118
9.050000, 0.998171
9.150000, 0.998222
9.250000, 0.998272
9.350000, 0.998320
9.450000, 0.998366
9.550000, 0.998411
9.650000, 0.998454
9.750000, 0.998497
9.850000, 0.998537
9.950000, 0.998577
